tweets,type,class_name
موحالش واش باقي تدوز من حدايا,1,1
برامج رمضان عندما يغيب المعنى يصبح الكوميدي مهرجا تعواج الفم ماشي فن,0,1
ترحب بيك الجنة خويا نت اهل الجود و الكرم,2,1
سلمكي الله منكل سوء,2,1
لا تقلق لا تقلق انت في حمايتي,2,0
اش غادي نقول ليك غير الله يلعن اللي مايحشم كتدافع على شركة فرنسية والشعب المقهور المطحون مهاز ليه كاع الهم,0,1
هاد الأيام كمية الحقد ازدادت فالتويتر,0,1
أجاكس يكافئ مزراوي على تألقه بتمديد العقد,1,0
سفارة المملكة بهولندا تحتفي بمهاجرات مغربيات,1,0
الاقتصاد غير المهيكل يتسبب في خسارة ضريبية ب مليار درهم,1,0
الثورة اعادة ولادة الإنسان من جديد,1,0
لا يكتمل الجمال إلا ب نق اء القلب,2,0
هي أكلة شعبية مشهورة,1,0
احلى كوبل في تاريخ الدراما التركية,2,1
علاش بلوكاك,1,1
منظر جميل,2,0
السلام عليكم ورحمة الله وبركاته,2,0
اللهم حسن الختام,2,0
امين بركتي ليلتي الغالية,2,1
في انتظار حلقة غد بفارغ الصبر,2,0
نورد لك في هذا التقرير بعض الأفكار التي تشجع الأطفال على القراءة من أجل المتعة والمرح,2,0
نعم صامدون مستمرون ثابتون وللمواد مقاطعون إلى آجل غير مسمى آنا مواطن مغربي من المداويخ بغيت حقي من ترواث البلاد والفوسفاط ماشي قفة الذل,2,0
مشرفة بأهلها كلك ذوق,2,0
لاعب عادي ولا ويستحق حمل قميص برشلونة,0,0
يا شبيه الغيم من بعد المطر يا مطر قلبي و احبابي انا,2,0
توقع شي نهار يطلبو منك الحالة المدنية كلها,1,1
الله يعفو عليك تولي تحتارم حرفتك,0,1
أخي الله عز وجل قالها في القرآن إنا نزلنا الذكر وإنا له لحافظون ولايوجد خلاف في القرآن بين الإئمة الأربعة أو العلماء الأجلاء,2,0
سعداتك,2,1
لن نسلم من هذه الناحية فمصلحة البلد تسير طبقا لمصلحتها,0,0
التدمير البيئي يهدد محيط قلعة غيلان بطنجة,0,0
بالطبع واخدينها ولكن غير باللسان شي أخر لانعرفه هدا هو التخلف بعينيه,0,1
أدين بكل قوة العنف بكافة أشكاله وصوره ضد كل إنسان أيا كانت عقيدته أو انتماؤه قوتنا هي الحق وسلميتنا هي السبيل,0,0
صباحكم ثقة في الله وتوفيق منه,2,0
معنى موقف لا تحسد عليه,0,0
ان دفن جثث بعض الشهداء دون فحص اسباب الوفاة يعتبر مشاركة في جريمة قتلهم,0,0
العنف في كل مكان,0,0
آمين يا رب العالمين بوركتم,2,0
جمعة مباركة اخي,2,0
العالم العربي أصبح غارق في الظلم و القتل,0,0
القبيسي تزور ضريحي الملكين الراحلين بالرباط,1,0
مع الإصرار والعزيمة والتخطيط السليم والمحاولة تلو الأخرى ستنجح بكل تأكيد بالتوفيق ياقوي,2,0
لا داعي لتعصب و لا لنكران الذات نحن بلد اختلط نسبه و امتزجت دماءه بين قوميتين عظيمتين من اكثر من قرن,1,0
كم أنت كبير يا صلاح,2,0
اللحظات الغير مخطط لها غالبا ما تكون هي الاجمل لاننا نعيشها دون توقعات,2,0
يوسف النصيري يسجل الهاتريك ضد احد كبار الاندلس,1,1
إدارة الرجاء تطرح تذاكر اللقاء للبيع,1,0
البحر اختصر كل معاني الجمال,2,0
زوينة عندك كلمة ولو دخيل اهل الشام انا,2,1
ممساليينش هاد ساعة,1,1
انتقلت الى منطقة جميلة,2,0
خطأ الكاتبة و ليس خطئي,1,0
الكلام الموزون ماشاء الله,2,1
اخويا بحالي بحالك صدموني وحق الله,0,1
تعجبني مصاحبة الناس البسيطة,2,0
البطولة ان شاء الله,2,0
كل مبرراتهم لا تسوى حداء اصغر مغربية,0,0
ماشاء الله امبدعين والله صح السانكم جميعأ,2,0
ااه غالب من يكتب ياليسرى خطه يكون حسن,2,1
الأمل مجرد وهم,0,0
الله يسعد المساء,2,0
مرورك جميل ك جمال روحك و كلامك طيب ك طيبة قلبك تسعدني دائما بوجودك على تغريداتي,2,0
حق مولانا,2,1
اصلا الدراجي ملي بدا الماتش و هو يقول خروج اسبانيا عطاهم الفال وخا عندهم ماتش ساهل,2,1
حقا كل شيء يجري حولي يكسرني,0,0
ترامب رجل الأعمال لا يستحق الرءاسة,0,0
شكرا لتشجيعاتك,2,0
الخطوط الملكية تتجه نحو وجهة جديدة,1,0
استغفر الله العظيم,2,0
كن بالحياة انسان بسيط متواضع حتى وإذ تكون مظلوما ولا تتعالى على خلق الله ذلك لتكسب رضا الخالق والمخلوق وتتدخل الجنه خالدا فيها,2,0
يا ربي ياربي يلاقيني ببنت الآصل واللي مكتبها لي يا ربي وشكون هادي اللي فبالك بغيتي تفرحيني بيها,2,1
الحمد لله,2,0
رساله صباحية لن يهدم حلما كان صاحبه يظن بالله خيرا,2,0
والله فريق وضيع هذا الفريق عار على كرة القدم,0,0
كوكو مبروك عيدكم بكل ماتمنيتو فحياتكم كنبغيكم حبيبتي أختي الصغيرة نسرين,2,1
ربي يخليك الله يكبر بيك,2,1
مثل هاد الأخبار لا تكون في متناول الصغار,1,0
اللهم من نام على ضيق فأيقظه على فرج ومن نام على حزن فأيقظه على فرح,2,0
فن الرد,2,0
ابدا قلت لك نت على راسي و عيني ولد بلادي و نعتز بيك,2,1
والشكر لكم ولكل من ساهم من قريب او من بعيد ولكل من سيساهم في نشر المعرفة في اي مكان في العالم الفكرة تنجح بفضلكم,2,0
لا يفقهون في الحب شيئا,0,0
اللهم إنه يوم الجمعة نسألك ان ترحم أمواتنا وتغفر لهم وتسكنهم فسيح جناتك يارب,2,0
محظوظين جدا جمهور السيتي بهذا المدرب,2,0
أتجاهل سيئاتك حبا لا غباء,2,0
سيزهر الطريق الذي سلكته يوما و سيتلاشى عنكي كل التعب,2,0
عصر الانبطاح اخي,0,0
الله يحفظك اختي وطول عمرك تستاهلي اكثر,2,0
اللهم امين يا رب العالمين,2,0
لا حول ولا قوة إلا بالله من الناس من لا يخاف من الله فما بالك بالبشر الله يبعد علينا و عليكم شر البشر,2,0
شكرا فوجتيها عليا,2,1
الله يحفظك,2,1
ولو اخر قصيدي بيت كتبته حب في عيونك,2,0
أجمل تواريخ العمر يوم حبيتك,2,0
التغيير مؤلم جدا حينما تتغير قلوب كنت تعتقد أنها الجزء الآخر منك حينما تختلف نظرتك لشخص كنت تظن آنه لن يتغير يوما ما,0,0
جسد متعب وعيون ناعسه ومزاج سيئ,0,0
ليس كمثله شيء وهو السميع البصير,1,0
استغفر الله العظيم وأتوب اليه,2,0
وأن طواك البعد انا مانسيتك,2,1
كتزيد تحس بحجم المسؤولية اللي عندو شي وليدات الله يصلحهم له,2,1
عندهم واحدة الجمجمة ديال الإنسان القديم,1,1
واش حتى المتقاعدين لي مشاركين فالاضراب اليوم حتى هما غادي تقتاطع ليهم الحكومة,1,1
أول مرة كيموت لي واحد الإنسان كنعرفو غا من خلال النت إنسان عرفتو و عرفناه بالتغريدات و الرسائل ديالو إحساس مرون و مخربق و جديد عليا أنا شخصيا نتمناو ليه الرحمة و كنتمناو الصبر للعائلة ديالو الحياة قصيرة عيشوها فرحانين بالبساطة لي فيها و بزاف ديال الحب,2,1
تستاهل,2,1
رأيي المتواضع عطيتو,2,1
ترى الخطأ ممدوح بين الجاهلين,0,0
الله اكمل عليكم بخير ان شاء الله و يفرحكم و يصلح الوليدات يارب,2,1
وان لم تجدوا ما تفعلوه استغفروا,2,0
طبعا يؤيدونه لانهم مجرمون وقتله,0,0
الأساتذة المرسمون يشلون المدارس ويلتحقون بإضراب المتعاقدين,0,0
يعطيكم الصحة,2,0
العفو,2,1
اللهم أبسط علينا من بركاتك ورحمتك وفضلك ورزقك,2,0
بمناسبة حلول الموسم الدراسي عبارة مكتوبة في جامعة هارفارد تقول ألم الدراسة لحظة وتنتهي لكن إهمالها ألم يستمر مدى الحياة وقال قبلهم الامام الشافعي من لم يذق مر التعلم ساعة تجرع ذل الجهل طول حياته بالعلم تعلوا الأمم,1,0
الصراحة أقنعتني,2,0
شكرا,2,0
نطالب من المحسنين ترميم المدارس والحجرات الدراسية,2,0
الله يشفيه يارب,2,0
هكذا نبغيك,2,1
فعلا أحسنت كلام في الصميم,2,0
طائرات الاحتلال الإسرائيلي تشن عدوانا جديدا على قطاع غزة,0,0
عندك رشيد غلام ولطفي بوشناق مستحيل نسمعهم وميتبورش لحمي ونتخشع,2,1
