tweets,type,class_name
أتمنى ان لا اكون واحد من هؤلاء,-1,0
بعض الصور من المدينة الساحرة مدينة الديموقراطية,1,0
هو و أبوه جعل السعودية أضحوكة للعالم,-1,0
فشهد شاهد من أهلها,0,0
ولا يزال الله يسقط الناس من حولك حتى لا يبقى حولك سواه فكأنه محب يغار على محبوبه فإذا اخلى قلبك من الخلق أذن لك بالوصل,1,0
اتخد القرار الصحيح حتى ولو كان هذا القرار سيجعلك تعاني ليوم او شهر او سنة مع مرور الوقت ستنتهي معاناتك و تكون قد اتخذت ما هو مناسب لك,1,0
إما أنني أصبحت غريب أو أن العالم هو ما بات غريبا,-1,0
لي دارها بيديه يفكها بسنيه,0,1
لا و الله حتى بزاف نهار زين هذا تصبح على هاد الفيديو,1,1
صراحة الانتقام لكن إذا تم الإعتذار فالمسامحة افضل,1,1
يا من جعلت الجنة تحت أقدامها بارك لنا في أمهاتنا و ارحمهن في الدنيا قبل الآخرة,1,0
و أخيرا وصل العيد للمغرب بعد طول انتظار دام ساعة واش من نيتكم العالم كله معيد بارح حتال المروك اليوم,1,0
لغير الله لاتشكو ولا تلجأ ولا ترجو,0,0
الواحد هو لي يشكر راسو صباح العز و الفخامة,1,1
شي أغاني أول مرة كنشوفهم راه كارثة,-1,1
الحمدلله مهارتي هي منخاف من حتى حاجة إلا من الله و أنا لست عبدا للعبيد ثانيا الوفاء في الصداقة صديقي اذا احتاجني اعطيته قلبي و أؤمن بأن الرجال مواقف و ليس كلام نسوان,1,1
ما دمت بدون زواج فلا زالت الحياة جميلة,1,0
لو كنت بالمغرب للبيت النداء لكن القلب هناك غدا ان شاء الله,1,0
الله ينصر سيدنا على ظلام الأمة,1,0
صراحة يظهر فشل اردوغان اقتصاديا,-1,0
في عيد المسيحيين أخبار صادمة,-1,0
الله يهدي ما خلق,-1,1
أحسن تقرير شفتوا على الأزمة التركية,1,1
اعلم فقط كانت مزحة,1,0
ماكرون يستقبل والدة شخص داعم للإرهاب بالمغرب و يعدها أنه سيدعمه للخروج من السجن بالمقابل ينعتون دول شمال إفريقيا بالإرهاب,-1,0
نعم لم اشاهد الكثير من اعماله لكن البعض الذي شاهدته كان جيد,1,0
شعور سيء أن تكتشف مؤخرا أنك تعاملت دائما مع الأشباه أشباه الأحباء أشباه الأصدقاء لا شيء حقيقي وثابت في حياتك إلى الآن,-1,1
صراحة أحسن فيلم تفرجت فيه فكاهة رائع و حتى القصة أروع أستاذة فاطمة علي بوبكدي هرم الاخراج المغربي,1,1
هما صديقين أكثر من إخوة بالنسبة لي,1,0
آمين و جميع آباء المسلمين,1,0
لم يعش طويلا فقط سنة لكن كتبت له الشفاعة للأمة جمعاء,1,0
كفار قريش سابقا و آل سعود حاليا,-1,0
أنك ولدت حرا لتظل حر ليس ان تعيش عبدا,1,0
إن هجرة وطن حكامه ظلام و مجرمين واجب وطني,-1,0
ا أنه يصيبنا إلا ما كتبه الله لنا,0,0
أحسن دولة في خليج كله هي سلطنة عمان الله يحفظها إن شاء الله ازورها في أقرب وقت,1,0
ولاد الناس,1,1
نص خطاب ملك المغرب,0,0
عاشرت مصريين يا أخي معاشرة قوية و ليس بمواقع التواصل,1,0
و أنا ليست غبي لدرجة تجاوز المنشور دون الرد عشرتنا قوامها سبع سنوات اللحمد لله,1,0
عليك أن تتعلم قواعد اللعبة أولا ثم عليك أن تتعلم كيف تلعب أفضل من الآخرين,0,0
ملي تشوف هاد التصرفات عرف الجهل مزال في المغرب,-1,1
التغافل لا يعني الغفلة و لكن نفوس كريمة تغض الطرف لتحفظ الود,1,0
أنت حبي الأول لا حب يعادل حبك و لا ينبغي له أن يعادله خير الخلق رسول الله صلى الله عليه و سلم,1,0
ناوي تزوج زعما,0,1
السعادة التي تهديها لأحدهم ستجوب الطرقات و تعود إليك يوما ما,1,0
ان شاء الله,1,0
أربع سنوات سجن لكل من يسيئ للرئيس نعم إنها بلاد الدكتاتور تركيا,-1,0
الله يوصلك على خير,1,1
كل إنسان سيموت لكن ليس كل إنسان سيعيش فن العيش لا يتقنه كثيرون,0,0
لا تيأس مهما عصفت بك الحياة فإن الله الذي يخرج الحي من الميت ويخرج الميت من الحي قادر على أن يجعل لك مخرجا ويرزقك من حيث لا تحتسب صباحكم سعادة,1,0
وهناك أناس غابوا عنا نسأل القدر أن يطيل في غيابهم طوال عمرهم,-1,0
الجملة كفيلة بأن تضع فيك أمل ل سنوات قادمين وما زرع الله في قلبك رغبة الوصول لأمر معين إلا لأنه يعلم أنك ستصل إليه تصبحون على خير,1,0
أنا شخصيا تفرجت في قتاة أخرى غي على حساب المغرب لي تفرجو في هادو,0,1
أفضل شيء وقع ليا في هاد الدنيا هي أنني معنديش فالعائلة شي واحد في فرنسا للمعلومة الفرق بين فرنسا و المغريب هو اورو لا غير,1,1
وماتنساوش تشكرو هاد ناس لديما عاتقين الموقف باش مانتحرموش من الفراجة شكرا,1,1
فرنسا تؤكد مقولة الام هي التي تربي لا التي تلد,0,1
شحال فكرت فيها باش نعرفها و اليوم جات قدامي صدفة,0,1
كيف أقنعه بأن الله موجود إن لم أقنعه أنا صديقه و أريد له مصلحته,1,0
القلم لسان اليد,0,0
اللهم صلي و سلم على نبينا محمد صلى الله عليه و سلم,0,0
هاد التخلف اش هاد الافكار الرجعية لنرتقي القاع مزدحم,-1,1
اللهم قوي ايمانك,1,0
صباحك كله نور سيدتي ان شاء انت حل عندك الصباح انا حل عندي وقت النوم,1,0
بزاف د الحب,1,1
الله يحفضك لي,1,0
أول مرة كيموت لي واحد الإنسان كنعرفو غا من خلال النت إنسان عرفتو و عرفناه بالتغريدات و الرسائل ديالو إحساس مرون و مخربق و جديد عليا أنا شخصيا نتمناو ليه الرحمة و كنتمناو الصبر للعائلة ديالو الحياة قصيرة عيشوها فرحانين بالبساطة لي فيها و بزاف ديال الحب,1,1
متخلق و معلم,1,0
آلله يرحمها ويسكنها فسيح جناته,1,0
احسن حاجة درتيها حيتاش الضو ديال الشاشات قاسح على العينين خصوصا بالليل,1,1
هكاك مزيان بعدا,1,1
اللهم أمين,1,0
مرحبا بك في عالمنا,1,0
حتى الداخلة فيها داك البحر صافي,0,1
العسكر هما اللي كانوا ديما حاكميين,0,1
مزيان كنت واحد المدة غادي نجي لطانطان ساعة مكتابش,0,1
اوقفوه نهائيا باللعب في اسبانيا,0,1
جمعة مباركة اخي,1,0
اش هاد الوقاحة,-1,1
نسيت تصاور,0,1
محمد صلاح ولد وترعرع في بلد اخر غير مصر,0,0
واخا مداير حتى ذنب المرض كايكون ابتلاء كيغفر الله فيه الخطايا السابقة واللاحقة طهورا إن شاء الله,1,1
مايكون معاك باس اخويا,1,1
تصبح على خير اخويا,1,1
باقي كيدوي هذاك مابينو وبين تدريب غير السمية,-1,1
هي ليست بقلمي لكن اردت ان انشرها لكي يرو الناس هذا المضل,-1,0
مرحبا اخويا,1,1
عارف اخويا اش كاين,0,1
خاص اللي يقولها ليه,0,1
شي مقزز فعلا,-1,0
مذكرات طافر مغربي,1,0
هذا مزال ماتفرجت فيه العز,1,1
خصني نعاود لهاد الأفلام,0,1
بعض التفاصيل صغير اللي شادة ليا الدماغ صافي,1,1
كلشي ممكن,0,1
القرى الجبلية هيا اللي فيها مايتشاف,1,1
وييه حتى أنا غلطت فيها الأول,0,1
فين شافت هادشي,0,1
صباح الخير ياعقيد,1,0
شكون هادي,0,1
تعازينا الحارة أخي لله ما أعطى ولله ما أخذ,1,0
الملكي يحكم العالم,1,0
صباح النور خويا,1,1
اللهم أمين الله يرحموا ويوسع,1,1
دابا حنا بالمركز,0,1
شكرا لكم,1,0
مبروك للمدريديين,1,0
إنا لله وإنا إليه راجعون للهم أسكنه فسيح جناتك,1,0
ومع ذالك الفوز للحسنية إن شاء الله,1,0
بنادم اضحك فكلشي حتى الموت والتلاعب في المشاعر ديال الناس,-1,1
مشيت نقاد البوطة لقيت التعادل,0,1
هذه سنة الحياة أخويا ماعليك غير الصبر,1,0
الله يرحمو ويوسع عليه إنا لله وإنا إليه راجعون,1,1
فعلا ايام كانت زوينة,1,1
الله يرحمنا,1,0
سعداتك,1,1
الله يعطيك الصحة,1,0
هو باش فطرت هاد الصباح,0,1
باغين تبردو علينا,0,1
المدرب دار خطأ فاش دخل سانشيز عوض لوكاكو,-1,1
صباح أخي محمد نهار مبرووك,1,1
العياقة ديال والو,-1,1
مع نهاية الشهر غادي يكون الفرق نقاط فقط,0,1
