tweets,type
الام هيا لي حمقه وخاصها طبيب نفسي فاقرب وقت,0
lahola wala9owata ilalilah lah isabarha,0
اصعب حاجه تجيك الضربه من الام لهيا السند بعد اله,0
القانون حتي طفر فيك باش يديروا حاجه وكيلهم ربي,0
اله اكون معاك ان معنديش ليك جهد كنتمنا لي شاف بعينو احن بقلبو وي عاون هاد يتامت الحين اله اجزيك بي الخير,0
الصراحه ملي سمعت البنت حسيتها كتقول الصراحه الحصول اله ادير لي فيها الخير لهاد البنت وخوتاتها,0
اعوذ باله من الشيطان الرجيم,0
هاد الزمان كيخلع اله يسترنا من الي جاي,0
من هو سب وقلت تربيه هو رجل الدي بدوني اخلاق,0
لا حول ولا قوه الا باله العلي العظيم,0
وقفو معها اله يرحم الوالدين قبل ما ياخد ليهم الورث ديالهم اناشدكم في اله شفو من حالهم,0
كتبان كبر من العمر ديالها هادي مها عاد جاتها سن المراهقه لا حول ولا قوه الا باله,0
عصر الشر والخدع والغدر واولاد و بنات الحرام قال رسول اله لا تقرب الساعه الا علی شرار الخلق علامات الساعه و الساعه قربت,0
علامه الساعه اشبقا الام كتغدر بنتها لا حول ولا قوه الا باله,0
عونوني بابوني عفاكوم اله يرحم الوالدين,0
ماتبكيش حبيبه ديالي قاصحه لكن صبري دابا يكرفسها البرهوش و يضربوها الحيوط,0
سمعت قصه مشابه في الراديو الام تزوجت براجل بنتها وعندها بنت وحامله قصه كتالم واش بقالك الا الام كتغدر بنتها اله يحسن الخاتمه,0
ه وا لعجب اله يخرجنا من دار العيب بلا عيب,0
المغرب بلد العجائب و الغرا ءيب,0
لاحول ولاقوه الاباله العلي العظيم,0
اله معاك ا حبيبه,0
لاحول ولا قوه الا باله هده من علامات الساعه نسال اله الطف هدي ماشي ام,0
الهم ان هذا منكر لا حتي لهادي راه بزاف واش السيده خطفات لابنتها هاد الرويجل راه حشومه راه كاين ربي بعض النساء عقولهنق شيطانيه صبيانيه راها بنتك زعما لا حوله ولا قوه الا باله العظيم,0
واله اختي الا راك غزاله وماعرفتي ربي اش مخبي ليك,0
نطلب من السيد الهيني اتبني قضيه هذه الفتاه مشكورا,0
لا حول ولا قوه الا باله العلي العظيبم,0
ايوا هدي طفاطلي الكمبيوتر ديال العقل لا حول ولا قوه الا باله العلي العظيم,0
عافاك السي زهراش شوف من حال هاد البنيه راها امهم تلفها هاد المجرم وغادين اضيعو مساكن,0
انا لو كنت مكانك هذيك السيده لا تستاهل كلمه امي ولا هو يستاهل كلمه راجلي نخلي الفيروسات ياكلو في بعض نخرجهم من حياتي لابد مايستاهلوا نشوه راسي معاهم امام العالم,0
واله ياحبيبتي يعوضك ربي ماخير منو معليش قولي الخير راح يجيك ان شاله,0
يارب يشفي ليا وليد شي دعوات و اله يشفي جميع مسلمين,0
lah iachfih ghadi tachfa inchalah wald khti tahsoun,0
باينه ها البنت بريئه مسكينه,0
نصيحه لكل من يري هدا التعليق من شخص راي ما يكفي من الدنيا احدر فاغلب الناس باجساد بشر وبرؤوس تعاليب,0
ياربي رحمتك يا ربي رحمتك,0
اله اسهل اعلكم انت واخواتك اما الام اديالك ماشي نرمال امريضه مرض عقليا ونفسيا اله اخد فيها الحق فيهاد العواشر مامك من نوع داد امالي جمعي اخوتاتك واله اكبر,0
كاين اله سبحانه و تعالي شهيد علي كل شيء توكلي عاله اله يفرجها عليك تهلاي فراسك و خوتك اله يكون فالعون بعدو يا البنات من التعارف بالفايسبوك هالنتيجه,0
ان بغيت نتزوج بيه تعيش معيا في دار منتخلش عليه ديري فيه الخير نتومه لي اتكونو سباب ان بغيت نزوج بيه الي كتب اله اوكانت يغت المعقول مرحبا بيه,0
rabi yahmik,0
خاصنا نسمعو الام حتاهي باش نعرفو الحقيقه كامله,0
ختي جمعي خواتك ومك خليها منها اله هي تاخد حقها ونتما خودو حقكم وخوتك صغار حجرو ليهم علي حقهم حتي يبلغو وخوك 18 عام نصحيه وجمعيه عنداك يخرج لطريق,0
واله مبقينا نعرفو اشنو نتيقو واش البنت والا الام هد شي ولا بزاف علينا,0
بانت لي لبنت بعقلها و لام ديالها غير فاسقه,0
المغاربه وصلوا واحد الوضع كيشوه السمعه البشريه,0
ليس بام هده مجرمه,0
اختي متبكيش نت مباغياهش بغاه امك خليها تبش معاه دبا تقنع ومعدهاش حق تخرج من الدار انتم الي تخرجها من الدار,0
الجهل فين كيوصل اله يستر ربي معاك اختي انا كنت مزوج بمغربيه في اروبا كانت امها تحرش بيا كل يوم لما رفضت طلقاتني من بنتها او حيدو ليا الاوراق,0
ابنتي كلشي عوج من الاول عخطبك وعايش معكم حسبي اله ونعم الوكيل,0
لا حول ولا قوه الا باله العلي العظيم استغفر اله واتوب اليه,0
لا حول ولا قوه الا باله,0
وكان نعاود شنو دايره في امي حتي واحد ما يتيق المهم اله ياخذ حق كل مظلوم,0
حسبي اله ونعم الوكيل,0
الي كيكتب الكومنتير وكيكدب هاد البنت رغير الام الي كتكب الكمنتيرات اله ينزل عليها غضب اله ان شاء اله غتبان فيك العلمه كوني علي بال,0
باركه من البكا اختي خاس تكون دمعتك عزيزه نزليها قدام اله سبحانه فوتي عليك ناس المراض وشيري بدلي المدينه وبداي حياه جديده ولوحي كلشي وراك بلا شوه بلا والو,0
akhti alah m3ak astaghfri alah 10 mara elyom lah isla7 7alak incha alah,0
اله معاك والحق غايبان,0
هدشي غريب وعجيب فين خالاتك وخوالك عماتك اعمامك جدودكم تواحد مدخل فهاد المشكل ميمكنش شي سر تم الخلاصه لاحول ولا قوه الا باله تقهرنا بالمناكر,0
لا حولا ولاقوه الا باله,0
لا حول ولا قوه الا باله مابقاتش التقه في المغريب,0
السلام عليكم خوتي حوتاتي لعزاز لشاف هد الفيديو يعون هد البنت في سبيل اله واله الي بكتني معها اله ينصركم نتعونو معها بش مكتب اله لي قد علي شي حاجه يعونها,0
عفكم تهلاو في هذ البنت وخوتاتها,0
القانون غادي ياخذ مجراه,0
لا حول ولا قوه الا باله العلي العظيم,0
نتوما مدخلينو الدار او مسكنينو معاكم ماذا اقول اله يهديكم يا بنات بلادي اقسم باله الي الرجل لا يحب لزواج الا المراه العفيفه,0
